Rule,Avg_fitness,n_samples
( get-max-one-of (( possible-decisions  ) ) (( multiply (( combine (( consider-heuristic  ) ) (( consider-selfishness  ) )  ) ) (( combine (( consider-altruism  ) ) (( consider-pseudorandom  ) )  ) )  ) )  ) ,0.3477881160688633,2
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( combine (( consider-heuristic  ) ) (( consider-utilitarian  ) )  ) )  ) )  ) ,0.3462279826562106,2
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-heuristic  ) ) (( combine (( consider-selfishness  ) ) (( upstream-homophily  ) )  ) )  ) )  ) ,0.3437700440097557,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( combine (( consider-heuristic  ) ) (( consider-pseudorandom  ) )  ) ) (( multiply (( downstream-homophily  ) ) (( consider-altruism  ) )  ) )  ) )  ) ,0.34306196071576284,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-heuristic  ) ) (( multiply (( downstream-homophily  ) ) (( consider-random  ) )  ) )  ) )  ) ,0.34264188762310555,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( multiply (( consider-relative-income  ) ) (( consider-pseudorandom  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ,0.3425341498637406,3
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-heuristic  ) ) (( consider-utilitarian  ) )  ) )  ) ,0.3420071746095397,6
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-selfishness  ) ) (( subtract (( subtract (( consider-heuristic  ) ) (( upstream-homophily  ) )  ) ) (( consider-pseudorandom  ) )  ) )  ) )  ) ,0.34171691251343456,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-utilitarian  ) ) (( consider-pseudorandom  ) )  ) )  ) ,0.3406957578780615,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( subtract (( consider-random  ) ) (( downstream-homophily  ) )  ) ) (( consider-selfishness  ) )  ) )  ) ,0.34014933755639043,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-relative-income  ) ) (( consider-heuristic  ) )  ) )  ) ,0.3363268272213871,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( consider-altruism  ) )  ) )  ) ,0.3327107216525495,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-selfishness  ) ) (( consider-relative-income  ) )  ) )  ) ,0.33056277199446843,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( upstream-homophily  ) ) (( downstream-homophily  ) )  ) )  ) ,0.3298097537927253,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-relative-income  ) ) (( consider-altruism  ) )  ) )  ) ,0.3290815229719403,3
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-altruism  ) ) (( consider-relative-income  ) )  ) )  ) ,0.32879813969551097,2
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( combine (( upstream-homophily  ) ) (( consider-selfishness  ) )  ) )  ) )  ) ,0.328415401576166,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( downstream-homophily  ) ) (( upstream-homophily  ) )  ) )  ) ,0.32706367983899864,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( multiply (( consider-relative-income  ) ) (( consider-pseudorandom  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ,0.3263183569227105,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-altruism  ) ) (( consider-heuristic  ) )  ) )  ) ,0.3257979589842039,4
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-relative-income  ) ) (( consider-selfishness  ) )  ) )  ) ,0.32543423399352167,2
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-utilitarian  ) ) (( multiply (( consider-altruism  ) ) (( consider-relative-income  ) )  ) )  ) )  ) ,0.3253298583323689,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-relative-income  ) ) (( consider-relative-income  ) )  ) )  ) ,0.3253084385070647,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( consider-selfishness  ) )  ) )  ) ,0.3237797815850592,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( subtract (( consider-random  ) ) (( consider-altruism  ) )  ) ) (( upstream-homophily  ) )  ) )  ) ,0.3226639007217804,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-selfishness  ) ) (( consider-heuristic  ) )  ) )  ) ,0.3197475569449809,2
( get-max-one-of (( possible-decisions  ) ) (( consider-heuristic  ) )  ) ,0.3185608584938671,146
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-heuristic  ) ) (( consider-pseudorandom  ) )  ) )  ) ,0.31706271377692413,5
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-heuristic  ) ) (( combine (( multiply (( consider-random  ) ) (( consider-utilitarian  ) )  ) ) (( consider-utilitarian  ) )  ) )  ) )  ) ,0.3163292341978121,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( subtract (( consider-heuristic  ) ) (( multiply (( consider-heuristic  ) ) (( subtract (( consider-selfishness  ) ) (( consider-altruism  ) )  ) )  ) )  ) ) (( downstream-homophily  ) )  ) )  ) ,0.3148291173176429,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-altruism  ) ) (( consider-heuristic  ) )  ) )  ) ,0.31427271881094965,3
( get-min-one-of (( possible-decisions  ) ) (( subtract (( downstream-homophily  ) ) (( consider-utilitarian  ) )  ) )  ) ,0.3142424128122949,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( combine (( consider-selfishness  ) ) (( multiply (( subtract (( multiply (( consider-pseudorandom  ) ) (( consider-selfishness  ) )  ) ) (( consider-altruism  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ) (( consider-altruism  ) )  ) )  ) ,0.314148110378733,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( downstream-homophily  ) ) (( multiply (( upstream-homophily  ) ) (( consider-relative-income  ) )  ) )  ) )  ) ,0.3096101677176154,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( consider-pseudorandom  ) ) (( consider-heuristic  ) )  ) )  ) ,0.3087634177101214,2
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-utilitarian  ) ) (( downstream-homophily  ) )  ) )  ) ,0.30874615541211736,2
( get-min-one-of (( possible-decisions  ) ) (( subtract (( consider-heuristic  ) ) (( subtract (( consider-utilitarian  ) ) (( downstream-homophily  ) )  ) )  ) )  ) ,0.3069193497912308,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-relative-income  ) ) (( downstream-homophily  ) )  ) )  ) ,0.3057184504683141,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( downstream-homophily  ) ) (( consider-relative-income  ) )  ) )  ) ,0.30571269336624163,2
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-heuristic  ) ) (( consider-heuristic  ) )  ) )  ) ,0.3049092350152414,8
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-selfishness  ) ) (( downstream-homophily  ) )  ) )  ) ,0.30483650381920685,2
( get-max-one-of (( possible-decisions  ) ) (( multiply (( upstream-homophily  ) ) (( multiply (( combine (( consider-pseudorandom  ) ) (( consider-altruism  ) )  ) ) (( consider-random  ) )  ) )  ) )  ) ,0.30389627800476393,2
( get-max-one-of (( possible-decisions  ) ) (( multiply (( upstream-homophily  ) ) (( consider-altruism  ) )  ) )  ) ,0.30368250551561904,4
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-altruism  ) ) (( upstream-homophily  ) )  ) )  ) ,0.3032209350088646,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-relative-income  ) ) (( consider-heuristic  ) )  ) )  ) ,0.3031877754672285,2
( get-max-one-of (( possible-decisions  ) ) (( multiply (( upstream-homophily  ) ) (( combine (( consider-altruism  ) ) (( consider-pseudorandom  ) )  ) )  ) )  ) ,0.3030922796205646,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-utilitarian  ) ) (( upstream-homophily  ) )  ) )  ) ,0.3029652259877334,4
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-heuristic  ) ) (( combine (( consider-pseudorandom  ) ) (( consider-pseudorandom  ) )  ) )  ) )  ) ,0.2988123635064304,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-heuristic  ) ) (( consider-utilitarian  ) )  ) )  ) ,0.29831747138136977,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( downstream-homophily  ) ) (( consider-selfishness  ) )  ) )  ) ,0.29719764981097163,2
( get-max-one-of (( possible-decisions  ) ) (( subtract (( multiply (( consider-altruism  ) ) (( consider-altruism  ) )  ) ) (( combine (( consider-heuristic  ) ) (( consider-relative-income  ) )  ) )  ) )  ) ,0.29637894078321075,3
( get-min-one-of (( possible-decisions  ) ) (( multiply (( multiply (( consider-heuristic  ) ) (( combine (( consider-altruism  ) ) (( consider-random  ) )  ) )  ) ) (( consider-relative-income  ) )  ) )  ) ,0.2959998814282376,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-heuristic  ) ) (( consider-pseudorandom  ) )  ) )  ) ,0.29318242020199015,3
( get-max-one-of (( possible-decisions  ) ) (( combine (( multiply (( consider-utilitarian  ) ) (( downstream-homophily  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ,0.2902527191195225,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( upstream-homophily  ) ) (( downstream-homophily  ) )  ) )  ) ,0.28768087781652113,4
( get-max-one-of (( possible-decisions  ) ) (( subtract (( subtract (( consider-utilitarian  ) ) (( consider-relative-income  ) )  ) ) (( upstream-homophily  ) )  ) )  ) ,0.2864583459530873,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( downstream-homophily  ) ) (( upstream-homophily  ) )  ) )  ) ,0.2852306572629064,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-relative-income  ) ) (( subtract (( consider-relative-income  ) ) (( consider-heuristic  ) )  ) )  ) )  ) ,0.28421874796990476,2
( get-min-one-of (( possible-decisions  ) ) (( subtract (( subtract (( consider-pseudorandom  ) ) (( consider-heuristic  ) )  ) ) (( consider-pseudorandom  ) )  ) )  ) ,0.2840184588132804,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( upstream-homophily  ) ) (( consider-selfishness  ) )  ) )  ) ,0.2769589902905869,2
( get-max-one-of (( possible-decisions  ) ) (( multiply (( subtract (( downstream-homophily  ) ) (( consider-heuristic  ) )  ) ) (( consider-altruism  ) )  ) )  ) ,0.2764887316624735,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( downstream-homophily  ) ) (( consider-relative-income  ) )  ) )  ) ,0.2760661950759973,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( downstream-homophily  ) ) (( consider-selfishness  ) )  ) )  ) ,0.2757483517464723,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-relative-income  ) ) (( upstream-homophily  ) )  ) )  ) ,0.2748085275266031,2
( get-max-one-of (( possible-decisions  ) ) (( multiply (( subtract (( consider-heuristic  ) ) (( consider-relative-income  ) )  ) ) (( combine (( upstream-homophily  ) ) (( consider-heuristic  ) )  ) )  ) )  ) ,0.2745880025992923,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-relative-income  ) ) (( downstream-homophily  ) )  ) )  ) ,0.27457289446303706,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( multiply (( combine (( subtract (( consider-relative-income  ) ) (( consider-selfishness  ) )  ) ) (( multiply (( consider-pseudorandom  ) ) (( multiply (( consider-selfishness  ) ) (( consider-heuristic  ) )  ) )  ) )  ) ) (( consider-relative-income  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ,0.2727593262167412,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( combine (( consider-utilitarian  ) ) (( consider-altruism  ) )  ) ) (( upstream-homophily  ) )  ) )  ) ,0.2726047752045575,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( subtract (( subtract (( consider-random  ) ) (( consider-relative-income  ) )  ) ) (( consider-heuristic  ) )  ) ) (( consider-pseudorandom  ) )  ) )  ) ,0.2721194720507862,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-relative-income  ) ) (( combine (( consider-pseudorandom  ) ) (( downstream-homophily  ) )  ) )  ) )  ) ,0.2719473645273789,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-selfishness  ) ) (( upstream-homophily  ) )  ) )  ) ,0.27144668872745953,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-relative-income  ) ) (( upstream-homophily  ) )  ) )  ) ,0.2714433150121838,2
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( consider-heuristic  ) )  ) )  ) ,0.2657088407145175,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( multiply (( consider-utilitarian  ) ) (( consider-altruism  ) )  ) ) (( consider-utilitarian  ) )  ) )  ) ,0.2632745993094276,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( combine (( upstream-homophily  ) ) (( consider-utilitarian  ) )  ) ) (( subtract (( consider-heuristic  ) ) (( subtract (( consider-random  ) ) (( downstream-homophily  ) )  ) )  ) )  ) )  ) ,0.2614895347319036,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( combine (( consider-heuristic  ) ) (( upstream-homophily  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ,0.2604200174226464,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-selfishness  ) ) (( multiply (( consider-heuristic  ) ) (( consider-random  ) )  ) )  ) )  ) ,0.2603672348523317,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( multiply (( consider-relative-income  ) ) (( consider-pseudorandom  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ,0.25715934127001355,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( downstream-homophily  ) ) (( consider-pseudorandom  ) )  ) )  ) ,0.25715747540349304,2
( get-max-one-of (( possible-decisions  ) ) (( subtract (( subtract (( subtract (( consider-altruism  ) ) (( consider-altruism  ) )  ) ) (( downstream-homophily  ) )  ) ) (( consider-pseudorandom  ) )  ) )  ) ,0.2569220543099149,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-pseudorandom  ) ) (( downstream-homophily  ) )  ) )  ) ,0.2567867882377705,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( consider-heuristic  ) ) (( consider-altruism  ) )  ) )  ) ,0.2555376167628556,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-relative-income  ) ) (( subtract (( consider-utilitarian  ) ) (( consider-heuristic  ) )  ) )  ) )  ) ,0.25475403841206595,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-altruism  ) ) (( multiply (( consider-heuristic  ) ) (( consider-relative-income  ) )  ) )  ) )  ) ,0.2535103977295315,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( downstream-homophily  ) ) (( consider-heuristic  ) )  ) )  ) ,0.2481875920848912,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( combine (( consider-selfishness  ) ) (( multiply (( upstream-homophily  ) ) (( consider-heuristic  ) )  ) )  ) ) (( upstream-homophily  ) )  ) )  ) ,0.24619742577097226,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( upstream-homophily  ) ) (( combine (( consider-utilitarian  ) ) (( downstream-homophily  ) )  ) )  ) )  ) ,0.2460838844073581,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( subtract (( consider-selfishness  ) ) (( consider-utilitarian  ) )  ) ) (( consider-utilitarian  ) )  ) )  ) ,0.24588230702547265,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( subtract (( downstream-homophily  ) ) (( consider-altruism  ) )  ) )  ) )  ) ,0.245721613951432,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( subtract (( combine (( consider-utilitarian  ) ) (( multiply (( consider-altruism  ) ) (( subtract (( downstream-homophily  ) ) (( consider-relative-income  ) )  ) )  ) )  ) ) (( combine (( multiply (( consider-pseudorandom  ) ) (( combine (( consider-utilitarian  ) ) (( consider-utilitarian  ) )  ) )  ) ) (( upstream-homophily  ) )  ) )  ) ) (( consider-random  ) )  ) )  ) ,0.2451635122889284,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( subtract (( consider-altruism  ) ) (( consider-heuristic  ) )  ) ) (( downstream-homophily  ) )  ) )  ) ,0.2440585691248445,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( multiply (( consider-utilitarian  ) ) (( combine (( consider-selfishness  ) ) (( consider-pseudorandom  ) )  ) )  ) ) (( combine (( downstream-homophily  ) ) (( consider-random  ) )  ) )  ) )  ) ,0.2425506590453725,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( subtract (( upstream-homophily  ) ) (( consider-pseudorandom  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ,0.2394713579127421,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( downstream-homophily  ) )  ) )  ) ,0.23894892167588644,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-heuristic  ) ) (( combine (( consider-relative-income  ) ) (( downstream-homophily  ) )  ) )  ) )  ) ,0.23865949893747584,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( multiply (( consider-relative-income  ) ) (( downstream-homophily  ) )  ) )  ) )  ) ,0.23843616891486516,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( upstream-homophily  ) ) (( subtract (( consider-random  ) ) (( consider-random  ) )  ) )  ) )  ) ,0.2358343530254321,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( subtract (( consider-selfishness  ) ) (( consider-pseudorandom  ) )  ) ) (( downstream-homophily  ) )  ) )  ) ,0.2342538301891233,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( multiply (( consider-utilitarian  ) ) (( downstream-homophily  ) )  ) ) (( multiply (( downstream-homophily  ) ) (( upstream-homophily  ) )  ) )  ) )  ) ,0.2307748982009712,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( subtract (( downstream-homophily  ) ) (( consider-heuristic  ) )  ) ) (( consider-altruism  ) )  ) )  ) ,0.2305210978386727,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( consider-selfishness  ) ) (( multiply (( upstream-homophily  ) ) (( consider-heuristic  ) )  ) )  ) )  ) ,0.22865622737705354,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-heuristic  ) ) (( upstream-homophily  ) )  ) )  ) ,0.2246545313023683,2
( get-max-one-of (( possible-decisions  ) ) (( combine (( combine (( consider-heuristic  ) ) (( upstream-homophily  ) )  ) ) (( multiply (( consider-pseudorandom  ) ) (( consider-altruism  ) )  ) )  ) )  ) ,0.22206246977269828,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( upstream-homophily  ) ) (( multiply (( consider-heuristic  ) ) (( consider-utilitarian  ) )  ) )  ) )  ) ,0.2208139402609984,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( multiply (( subtract (( subtract (( combine (( consider-random  ) ) (( consider-altruism  ) )  ) ) (( consider-random  ) )  ) ) (( upstream-homophily  ) )  ) ) (( downstream-homophily  ) )  ) ) (( combine (( multiply (( combine (( consider-heuristic  ) ) (( consider-selfishness  ) )  ) ) (( combine (( consider-selfishness  ) ) (( consider-heuristic  ) )  ) )  ) ) (( multiply (( consider-heuristic  ) ) (( consider-heuristic  ) )  ) )  ) )  ) )  ) ,0.21825771275365924,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-altruism  ) ) (( downstream-homophily  ) )  ) )  ) ,0.21415324198118488,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-altruism  ) ) (( upstream-homophily  ) )  ) )  ) ,0.21354465458252975,2
( get-min-one-of (( possible-decisions  ) ) (( subtract (( downstream-homophily  ) ) (( consider-altruism  ) )  ) )  ) ,0.21340953056513742,3
( get-min-one-of (( possible-decisions  ) ) (( combine (( combine (( consider-heuristic  ) ) (( consider-heuristic  ) )  ) ) (( consider-selfishness  ) )  ) )  ) ,0.2114232238662079,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( combine (( subtract (( consider-heuristic  ) ) (( downstream-homophily  ) )  ) ) (( consider-selfishness  ) )  ) ) (( consider-random  ) )  ) )  ) ,0.2065346993858551,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-random  ) ) (( combine (( consider-heuristic  ) ) (( consider-altruism  ) )  ) )  ) )  ) ,0.1921947164537309,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-utilitarian  ) ) (( upstream-homophily  ) )  ) )  ) ,0.19156922014859806,2
( get-min-one-of (( possible-decisions  ) ) (( multiply (( multiply (( subtract (( consider-relative-income  ) ) (( multiply (( consider-relative-income  ) ) (( consider-heuristic  ) )  ) )  ) ) (( consider-random  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ,0.1898250426015508,2
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-heuristic  ) ) (( upstream-homophily  ) )  ) )  ) ,0.18681805615951647,1
( get-min-one-of (( possible-decisions  ) ) (( combine (( upstream-homophily  ) ) (( consider-heuristic  ) )  ) )  ) ,0.18672855519647602,2
( get-min-one-of (( possible-decisions  ) ) (( combine (( upstream-homophily  ) ) (( combine (( consider-altruism  ) ) (( consider-selfishness  ) )  ) )  ) )  ) ,0.185777218356725,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( multiply (( consider-altruism  ) ) (( upstream-homophily  ) )  ) ) (( consider-pseudorandom  ) )  ) )  ) ,0.18426680805859272,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( downstream-homophily  ) ) (( consider-utilitarian  ) )  ) )  ) ,0.18354894000787864,2
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-altruism  ) ) (( consider-heuristic  ) )  ) )  ) ,0.18311695309020493,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( consider-relative-income  ) ) (( consider-heuristic  ) )  ) )  ) ,0.18258962789770225,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( multiply (( consider-selfishness  ) ) (( consider-relative-income  ) )  ) ) (( subtract (( combine (( upstream-homophily  ) ) (( consider-pseudorandom  ) )  ) ) (( consider-relative-income  ) )  ) )  ) )  ) ,0.17991714404089126,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( combine (( consider-selfishness  ) ) (( multiply (( subtract (( multiply (( consider-pseudorandom  ) ) (( consider-selfishness  ) )  ) ) (( consider-altruism  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ) (( consider-random  ) )  ) )  ) ,0.1797333200975947,4
( get-max-one-of (( possible-decisions  ) ) (( subtract (( multiply (( consider-heuristic  ) ) (( consider-selfishness  ) )  ) ) (( consider-selfishness  ) )  ) )  ) ,0.17885253104248564,2
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-heuristic  ) ) (( downstream-homophily  ) )  ) )  ) ,0.17883331402633051,2
( get-min-one-of (( possible-decisions  ) ) (( combine (( consider-pseudorandom  ) ) (( combine (( consider-selfishness  ) ) (( consider-heuristic  ) )  ) )  ) )  ) ,0.17821156437254876,2
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-utilitarian  ) ) (( downstream-homophily  ) )  ) )  ) ,0.1779088331311004,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( downstream-homophily  ) ) (( combine (( consider-altruism  ) ) (( multiply (( consider-relative-income  ) ) (( multiply (( consider-heuristic  ) ) (( consider-heuristic  ) )  ) )  ) )  ) )  ) )  ) ,0.17680809586972845,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-heuristic  ) ) (( consider-relative-income  ) )  ) )  ) ,0.1754288170831544,3
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-heuristic  ) ) (( consider-selfishness  ) )  ) )  ) ,0.17467027183571426,3
( get-max-one-of (( possible-decisions  ) ) (( combine (( combine (( subtract (( consider-altruism  ) ) (( consider-relative-income  ) )  ) ) (( consider-relative-income  ) )  ) ) (( consider-relative-income  ) )  ) )  ) ,0.17309478701548894,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-altruism  ) ) (( multiply (( consider-relative-income  ) ) (( upstream-homophily  ) )  ) )  ) )  ) ,0.17296407143336057,2
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-altruism  ) ) (( consider-relative-income  ) )  ) )  ) ,0.17081736797659308,2
( get-max-one-of (( possible-decisions  ) ) (( combine (( combine (( consider-relative-income  ) ) (( downstream-homophily  ) )  ) ) (( combine (( consider-utilitarian  ) ) (( upstream-homophily  ) )  ) )  ) )  ) ,0.17045280007356164,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( multiply (( consider-heuristic  ) ) (( consider-random  ) )  ) ) (( consider-random  ) )  ) )  ) ,0.16786591751755722,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( multiply (( consider-altruism  ) ) (( consider-utilitarian  ) )  ) ) (( consider-random  ) )  ) )  ) ,0.16754764534358174,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-relative-income  ) ) (( consider-altruism  ) )  ) )  ) ,0.16732318635699311,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-utilitarian  ) ) (( consider-relative-income  ) )  ) )  ) ,0.16650303014257425,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( combine (( combine (( consider-heuristic  ) ) (( upstream-homophily  ) )  ) ) (( upstream-homophily  ) )  ) ) (( consider-pseudorandom  ) )  ) )  ) ,0.1662494756227524,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( consider-relative-income  ) ) (( downstream-homophily  ) )  ) )  ) ,0.16506934509789453,3
( get-min-one-of (( possible-decisions  ) ) (( multiply (( upstream-homophily  ) ) (( consider-random  ) )  ) )  ) ,0.16463803202456326,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( subtract (( downstream-homophily  ) ) (( consider-selfishness  ) )  ) ) (( consider-relative-income  ) )  ) )  ) ,0.1626179719479096,1
( get-min-one-of (( possible-decisions  ) ) (( multiply (( consider-random  ) ) (( upstream-homophily  ) )  ) )  ) ,0.15997758930178932,1
( get-max-one-of (( possible-decisions  ) ) (( combine (( consider-selfishness  ) ) (( consider-altruism  ) )  ) )  ) ,0.1552805521885208,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( multiply (( combine (( consider-altruism  ) ) (( combine (( consider-selfishness  ) ) (( downstream-homophily  ) )  ) )  ) ) (( multiply (( consider-pseudorandom  ) ) (( subtract (( upstream-homophily  ) ) (( consider-random  ) )  ) )  ) )  ) ) (( combine (( consider-selfishness  ) ) (( consider-relative-income  ) )  ) )  ) )  ) ,0.15489700946748525,1
( get-min-one-of (( possible-decisions  ) ) (( subtract (( consider-selfishness  ) ) (( consider-heuristic  ) )  ) )  ) ,0.15457173305075503,2
( get-max-one-of (( possible-decisions  ) ) (( subtract (( multiply (( consider-random  ) ) (( consider-heuristic  ) )  ) ) (( consider-heuristic  ) )  ) )  ) ,0.15185157659154155,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( consider-utilitarian  ) ) (( multiply (( consider-random  ) ) (( consider-selfishness  ) )  ) )  ) )  ) ,0.15113844429395756,1
( get-max-one-of (( possible-decisions  ) ) (( multiply (( combine (( consider-altruism  ) ) (( multiply (( consider-relative-income  ) ) (( consider-utilitarian  ) )  ) )  ) ) (( consider-altruism  ) )  ) )  ) ,0.15078031007561962,1
( get-max-one-of (( possible-decisions  ) ) (( subtract (( multiply (( upstream-homophily  ) ) (( multiply (( consider-altruism  ) ) (( consider-selfishness  ) )  ) )  ) ) (( consider-relative-income  ) )  ) )  ) ,0.15072863767063352,1
